incident_id,date,address,lat,lon,killed,incident_time
2027449,2021-06-06,1800 block of N Sheridan Rd,42.38470720000001,-87.83266139999999,1,2:20 AM
2027470,2021-06-06,58 Burr Rd,40.7364857,-74.2569517,1,9:30 PM
2028021,2021-06-06,S Belvidere Ave and Salem Ave,39.9532319,-76.7432423,1,8:56 PM
2028178,2021-06-06,1441 Lebanon Pike,36.15168999999999,-86.7245439,1,10:50 PM
2028635,2021-06-06,3725 Long Lake Dr,33.70459330000001,-84.7433293,3,N/A
2029293,2021-06-06,Martin Luther King Rd,34.2781,-88.4037,1,N/A
2031225,2021-06-06,11000 block of Bethel Hwy,33.7505995,-80.3572437,1,N/A
2027036,2021-06-07,10200 block of Churchill Ct,39.7937049,-85.98653569999999,1,1:00 AM
2027046,2021-06-07,12550 SW 282nd St,25.5052626,-80.3957659,3,1:40 AM
2027257,2021-06-07,1700 block of Porter Ave,42.5204019,-89.02075479999999,1,11:27 AM
2027264,2021-06-07,2900 block of Priscilla Ave,39.8078105,-86.0690542,1,11:00 AM
2027272,2021-06-07,8600 block of Chase St,30.042379,-89.99704620000001,1,4:00 AM
2027389,2021-06-07,Santee Dr and Dubert Ln,37.3282165,-121.845507,1,3:04 AM
2027444,2021-06-07,3296 Taylor Blvd,38.20250559999999,-85.7816012,1,11:45 AM
2027486,2021-06-07,1700 block of 4th St,38.6963231,-90.1719493,1,11:45 AM
2027536,2021-06-07,SE 122nd Ave and SE Eagle Glenn Dr,45.4330677,-122.538107,1,2:10 AM
2027698,2021-06-07,700 W Broadway Ave,44.9996859,-93.2883472,1,6:28 PM
2027707,2021-06-07,335 Sutter Ave,40.6680248,-73.9073212,1,2:54 AM
2027711,2021-06-07,500 block of E Caldwell St,38.2389189,-85.7464553,1,6:00 PM
2027773,2021-06-07,I-10,30.2525314,-92.2541116,1,5:30 AM
2027813,2021-06-07,1900 block of St Ann St,29.9659698,-90.0747679,1,6:40 PM
2027829,2021-06-07,226 Church Ave,40.6433344,-73.977654,1,7:30 PM
2027848,2021-06-07,5788 Preserve Lane,41.4422088,-82.0726447,1,12:58 AM
2027863,2021-06-07,4105 Perkins Rd,30.41881669999999,-91.1475599,1,7:00 PM
2027882,2021-06-07,5701 Shelton St,32.7480228,-97.232757,1,5:20 PM
2027912,2021-06-07,Rockaway Blvd and 148th St,40.6733,-73.7899,1,8:00 PM
2027926,2021-06-07,6449 Cypressdale Dr,27.888491,-82.347854,2,7:30 AM
2027933,2021-06-07,1208 S Union St,40.7183106,-84.1039212,2,5:15 AM
2027941,2021-06-07,300 block of N Imperial Ave,32.7949841,-115.570375,1,1:30 AM
2027971,2021-06-07,46 West St,41.7474869,-73.1914955,1,5:00 PM
2028014,2021-06-07,5357 Broad St,40.4657687,-79.9360702,1,5:20 PM
2028056,2021-06-07,Betbeze St and Mobile St,30.7034859,-88.1028879,2,6:00 AM
2028112,2021-06-07,400 block of Roland St,32.3196559,-90.2326315,1,N/A
2028142,2021-06-07,17 W 1st St,40.6454156,-74.12902660000002,1,6:30 AM
2028150,2021-06-07,1735 W Butler St,40.0117421,-75.1571167,1,5:33 PM
2028197,2021-06-07,2200 Morningside Dr,36.2220921,-83.2662754,1,7:43 PM
2028258,2021-06-07,400 block of 18th St,43.0886377,-79.0400497,1,8:30 PM
2028286,2021-06-07,4600 block of Ashland Ave,38.669573,-90.243172,1,9:45 PM
2028305,2021-06-07,Schneider Dr,30.4608294,-86.6470832,1,2:00 PM
2028313,2021-06-07,1510 Tremont St,42.3322409,-71.09953999999999,1,8:47 PM
2028426,2021-06-07,4176 N 45th St,43.0933313,-87.96960089999999,1,2:40 PM
2028438,2021-06-07,N 16th St and W Vienna Ave,43.0858888,-87.9308571,1,10:55 PM
2028495,2021-06-07,29th St and Somerset Dr,34.0207425,-118.3373359,1,9:45 PM
2028511,2021-06-07,7600 block of Atlantic Ave,33.9670043,-118.1868795,1,1:20 PM
2028543,2021-06-07,2901 Dudley Dr,27.9371142,-81.7996786,1,9:40 PM
2028667,2021-06-07,6200 block of Banks Pl NE,38.8921301,-76.91123309999999,1,9:20 PM
2028769,2021-06-07,1000 W Louis Henna Blvd,30.4800454,-97.6865645,1,9:45 AM
2028858,2021-06-07,4147 Moselle Rd,32.9423294,-81.0004286,2,10:00 PM
2028889,2021-06-07,Edgehill Dr and Woodlawn Dr,35.066025,-81.6179308,1,8:00 PM
2029005,2021-06-07,700 block of Bellevue Ave,43.0334684,-76.16381439999999,1,11:30 PM
2029207,2021-06-07,N/A,41.8666,-103.667,1,12:00 PM
2029268,2021-06-07,N Pennsylvania Ave and Magellan Ave,39.3717197,-74.4297182,1,10:38 AM
2029365,2021-06-07,300 block of Lake Rd,38.5631166,-94.1875679,1,3:39 PM
2029540,2021-06-07,1500 block of Columbia Dr,35.0660601,-106.6169578,1,3:30 PM
2029827,2021-06-07,1200 block of Peeples St,35.0390137,-85.2999158,1,7:15 AM
2029959,2021-06-07,1400 block of Higgins St,33.2035273,-117.3727082,1,10:40 PM
2030444,2021-06-07,100 block of W Forhan St,33.8711662,-118.2021047,1,10:35 PM
2030993,2021-06-07,20300 block of Otoe Rd,34.5443501,-117.2213815,1,3:00 AM
2031143,2021-06-07,300 block of S 42nd St,31.1063863,-97.7005676,1,12:34 AM
2032186,2021-06-07,1000 Union Ave,30.7935893,-89.8769868,1,N/A
2042908,2021-06-07,S Maple St and W 23rd St,34.7303613,-92.3150532,1,9:43 PM
2056920,2021-06-07,2346 MacArthur Blvd,32.8399167,-96.957821,1,N/A
2028291,2021-06-08,Lewis Ave and Vernon Ave,40.6959623,-73.9376288,1,4:00 AM
2028353,2021-06-08,W 23rd Ave and S Maple St,34.2063924,-92.0221416,1,9:43 PM
2028385,2021-06-08,5225 NW 29th Ave,25.8222199,-80.2416939,2,1:00 AM
2028441,2021-06-08,3800 block of S Wells St,41.8236111,-87.63253089999999,1,1:00 PM
2028534,2021-06-08,11590 4th St N,27.8771578,-82.6395028,1,N/A
2028675,2021-06-08,4000 block of N Interstate Ave,45.5521321,-122.680869,1,2:00 AM
2028678,2021-06-08,1875 Fisher Rd NE,44.9520157,-122.989321,1,3:30 AM
2028693,2021-06-08,Independence Ave and Bales Ave,39.1059616,-94.5404822,1,1:30 PM
2028697,2021-06-08,10800 block of Sycamore Ter,38.928245,-94.5040362,1,2:30 PM
2028701,2021-06-08,E 52nd St and Euclid Ave,39.0322252,-94.5618326,1,2:00 PM
2028711,2021-06-08,6600 block of Cleveland Ave,39.1336147,-94.730845,1,11:45 AM
2028715,2021-06-08,50 block of Ethan Allen Ct,39.6776662,-75.7716014,1,12:54 AM
2028745,2021-06-08,2246 Eldridge Ave,35.1706795,-89.9824196,1,N/A
2028902,2021-06-08,160 Pease Rd,41.3509922,-72.9990744,1,N/A
2028992,2021-06-08,Monticello Blvd and S Belvoir Blvd,41.5364479,-81.5321694,1,6:00 PM
2029019,2021-06-08,Williams Rd,35.7749966,-80.9226761,1,3:00 AM
2029036,2021-06-08,3300 S and 4300 W,40.7004,-111.994,1,3:20 AM
2029078,2021-06-08,Clarksville Pike and Buena Vista Pike,36.1938952,-86.83157,1,7:00 PM
2029119,2021-06-08,100 block of Raper Dr,35.9835661,-77.82321089999999,1,8:00 AM
2029130,2021-06-08,249 W Mitchell Ave,39.1646089,-84.5120804,1,5:00 AM
2029150,2021-06-08,2200 block of Washington St,37.23922,-77.3673104,1,10:00 PM
2029157,2021-06-08,800 block of S 24th St,38.2475364,-85.79207939999999,1,10:30 PM
2029170,2021-06-08,Elizabeth Cir,32.3547807,-90.8525351,1,8:00 PM
2029201,2021-06-08,N 19th St and Spencer St,41.2878431,-95.9405779,1,7:15 PM
2029213,2021-06-08,9715 Stella Link Rd,29.6771646,-95.4397211,1,8:30 PM
2029222,2021-06-08,5600 block of Arlington Ave,37.0023825,-76.42811669999999,1,10:50 PM
2029227,2021-06-08,2900 block of Highlawn Ave,38.427257,-82.4022382,1,10:45 PM
2029233,2021-06-08,6100 block of Morton St,40.0443991,-75.1750346,1,4:30 PM
2029235,2021-06-08,5411 Grissom Rd,29.4841529,-98.6298334,1,2:00 AM
2029324,2021-06-08,1350 W North Ave,43.0607507,-87.9294281,1,10:20 PM
2029380,2021-06-08,2500 block of Mutter St,39.988132,-75.13400299999999,1,2:15 PM
2029489,2021-06-08,603 W Arthur St,39.5947821,-87.7014615,1,7:33 PM
2029557,2021-06-08,2800 block of W Beaver St,30.3302947,-81.7140161,1,8:30 PM
2029572,2021-06-08,Hedgewood Ct,38.0139503,-84.4487878,1,11:35 PM
2029603,2021-06-08,17000 block of Cornell Rd,42.45169509999999,-83.21243779999999,1,8:19 PM
2029650,2021-06-08,I-275 and E Busch Blvd,28.0328725,-82.4581925,1,11:20 PM
2029672,2021-06-08,6023 Glenhurst Dr,29.6708874,-95.3273861,1,10:45 PM
2029703,2021-06-08,I-185 and Macon Rd,32.5409177,-84.81951,1,4:45 PM
2029784,2021-06-08,1032 N Watkins St,35.16688,-90.0099687,1,9:00 PM
2029810,2021-06-08,211 Colony Dr,37.0242521,-88.6933395,1,11:30 PM
2029899,2021-06-08,7400 block of Colemans Lake Rd,37.1703376,-77.70637409999999,1,10:56 PM
2029927,2021-06-08,E Colfax Ave and Quebec St,39.7401087,-104.9034654,1,N/A
2029977,2021-06-08,3000 block of Woodley Rd,32.3274303,-86.2648909,1,1:30 AM
2030089,2021-06-08,1040 Killingsworth Lane,31.7998828,-90.4998423,2,9:00 PM
2030113,2021-06-08,Co Rd 20,39.7254949,-122.17686,1,8:00 PM
2030128,2021-06-08,1700 block of E Alondra Blvd,33.8887031,-118.2041036,1,10:25 PM
2030145,2021-06-08,8620 Park Ln,32.8697297,-96.7540863,1,6:44 PM
2030405,2021-06-08,811 Calle Ranchitos,36.0171378,-106.0594025,1,9:30 PM
2030603,2021-06-08,Railroad St and Martin St,37.0088099,-121.5668039,1,12:00 AM
2033156,2021-06-08,3000 block of Kelly Cir,32.3216144,-86.2442179,1,8:00 PM
2036322,2021-06-08,1700 block of N 27th St,39.9814237,-75.17885489999999,2,11:13 PM
2039836,2021-06-08,7700 block of AL-22,32.5101737,-86.98644929999999,1,N/A
2740686,2021-06-08,I-275 and E Sligh Ave,28.0105069,-82.4579081,1,N/A
2028981,2021-06-08,2600 block of Old Spartanburg Hwy,34.7995,-82.033,1,5:00 AM
2029298,2021-06-09,2000 block of W 83rd St,41.74209099999999,-87.669308,1,2:00 AM
2029308,2021-06-09,2800 block of W Warren Ave,41.882219,-87.69649629999999,1,8:15 AM
2029529,2021-06-09,7900 block of S Ashland Ave,41.7501549,-87.663812,1,12:20 PM
2029563,2021-06-09,987 Winchester Rd,38.0422315,-84.46795329999999,1,2:35 AM
2029618,2021-06-09,7000 block of Bellfort Ave,29.6686395,-95.3059218,1,6:30 AM
2029634,2021-06-09,100 block of Harrison Ave,38.2868061,-85.753981,1,4:00 AM
2029652,2021-06-09,4000 block of Market St,29.772144,-95.330515,1,12:40 AM
2029686,2021-06-09,420 E 8th St,33.4310588,-111.8211564,1,5:00 AM
2029722,2021-06-09,I-285 and Old National Hwy,33.6172777,-84.4728279,2,2:30 PM
2029754,2021-06-09,W North St and Simon Cir,39.1548,-75.539675,1,1:33 AM
2029807,2021-06-09,E 12th Ave and Hyder St,61.2106651,-149.8689987,1,N/A
2029824,2021-06-09,400 block of Old Back River Rd,32.9899714,-80.0240001,1,2:30 PM
2029881,2021-06-09,E Home Ave and Patrick Hwy,34.380561,-80.06113119999999,1,3:00 AM
2029889,2021-06-09,Saddle Ridge Rd,33.2237688,-80.7699421,1,1:30 PM
2029904,2021-06-09,700 block of Grace St,35.6690471,-80.4875004,1,6:11 PM
2029916,2021-06-09,Herrington Rd and B St,36.2904726,-76.21978949999999,1,1:00 AM
2029957,2021-06-09,Carlon Rd,34.0036261,-78.5385094,1,1:00 AM
2029973,2021-06-09,1400 block of E Atlantic St,37.2329635,-93.2702074,1,2:00 AM
2029979,2021-06-09,151 Jay Herrington Rd,42.880972,-73.45582399999999,1,3:45 AM
2029996,2021-06-09,20 Kent St,41.7815618,-72.70099750000001,1,5:30 PM
2030001,2021-06-09,28 Sisson Ave,41.7581888,-72.70607009999999,1,5:11 PM
2030060,2021-06-09,360 Butler Ave E,44.9117454,-93.0694767,1,8:50 PM
2030102,2021-06-09,1000 block of Oak St,35.3670215,-119.03856,1,7:35 AM
2030205,2021-06-09,11302 Potranco Rd,29.433846,-98.7165882,1,3:15 PM
2030216,2021-06-09,2500 block of Saint Anthony St,29.9826039,-90.062927,1,7:50 PM
2030446,2021-06-09,1102 58th St,33.542144,-101.8482719,1,11:30 PM
2030449,2021-06-09,7900 block of Laurel Canyon Blvd,34.2139165,-118.3965323,1,11:00 PM
2030482,2021-06-09,3000 block of Shane Dr,37.9715884,-122.3318981,1,12:25 PM
2030499,2021-06-09,6549 Wichita St,32.6621686,-97.28075520000002,1,5:15 AM
2030523,2021-06-09,9308 W Milkweed Loop,33.4691669,-112.2592422,2,10:00 PM
2030580,2021-06-09,5400 block of Joel Ln,38.8148807,-76.95177079999999,1,9:20 PM
2030609,2021-06-09,6200 block of Edgewood Rd,39.4241938,-76.2964672,1,11:47 PM
2030665,2021-06-09,2000 block of Laberdee Rd,41.9202984,-83.9794045,2,9:20 PM
2030766,2021-06-09,3500 block of Townsend Blvd,30.3649262,-81.5775054,1,4:10 PM
2030772,2021-06-09,5758 GA-85,33.5973104,-84.4052067,1,10:00 PM
2030815,2021-06-09,4500 block of Poplar St,39.972035,-75.21285999999999,1,10:15 PM
2030817,2021-06-09,1100 block of W Lycoming St,40.0138307,-75.14542089999999,1,3:15 PM
2030878,2021-06-09,700 block of Madera Rd,33.8915075,-81.53402489999999,1,10:20 PM
2031047,2021-06-09,3020 S 6th Ave,32.188263,-110.9691939,1,8:51 PM
2031208,2021-06-09,420 Napa Valley Dr,34.7576119,-92.4104891,1,11:16 PM
2031582,2021-06-09,1000 block of Saw Rd,35.5566996,-80.6578486,1,N/A
2032169,2021-06-09,1100 block of Philpot Ave,32.4211497,-87.02353149999999,1,N/A
2032846,2021-06-09,57200 Twentynine Palms Highway,34.1239366,-116.4167148,1,7:40 PM
2089606,2021-06-09,LA 19,30.817,-91.1214,1,N/A
2390673,2021-06-09,Shird Ray Ln,34.6802,-79.195,1,N/A
2711926,2021-06-09,204 Spring Lake Cove,34.315687,-89.42615239999999,1,N/A
2030109,2021-06-09,400 block of W Southside Ct,38.1580246,-85.7554627,1,9:40 PM
2031099,2021-06-09,3105 Dauphin St,30.6872648,-88.1183916,1,2:25 PM
2031111,2021-06-09,3425 Snydertown Rd,40.8802214,-76.6677958,3,3:00 PM
2032016,2021-06-09,7950 Philbin Ave,33.93847880000001,-117.4597453,1,8:00 PM
2202892,2021-06-09,McCombs Rd and Gun Club Rd,35.6157258,-119.5090832,1,11:35 AM
2030277,2021-06-10,355 W 16th St,40.7423311,-74.00347909999999,1,12:20 AM
2030372,2021-06-10,1700 block of Nelle St,40.09905020000001,-85.7026972,1,3:20 AM
2030379,2021-06-10,W Lewis St and N Ledgerwood St,38.9636957,-87.4015161,1,12:10 AM
2030440,2021-06-10,1000 block of N Brookfield St,41.6875135,-86.2776753,1,2:15 AM
2030451,2021-06-10,1200 block of Baltic Ln,30.0267801,-95.4558684,1,9:00 AM
2030484,2021-06-10,1180 Royal Palm Beach Blvd,26.7083159,-80.2288926,3,11:30 AM
2030566,2021-06-10,350 S 300 W,40.761733,-111.9011044,1,9:00 AM
2030568,2021-06-10,California St and Flora St,37.9615363,-121.2867174,1,12:15 AM
2030583,2021-06-10,W Airport Rd and Quail Dr,32.253394,-109.858462,1,3:30 AM
2030588,2021-06-10,Market St and McCallister St,37.781209,-122.4116285,1,10:10 AM
2030635,2021-06-10,1100 block of S Karlov Ave,41.8679552,-87.72767329999999,1,1:45 PM
2030680,2021-06-10,4100 block of W Iowa St,41.89715810000001,-87.728596,1,7:40 AM
2030708,2021-06-10,6530 S Claremont Ave,41.7747319,-87.682459,1,1:47 PM
2030720,2021-06-10,1600 block Calvert Ave,42.3839461,-83.1010379,1,6:30 PM
2030736,2021-06-10,300 block of Davenport St,41.6566103,-90.5860145,1,N/A
2030743,2021-06-10,9300 block of Charger Way,29.7023939,-95.8881899,1,10:40 AM
2030779,2021-06-10,Elmdale Rd and Jameswood Dr,37.0500943,-88.6429407,1,3:00 PM
2030805,2021-06-10,7160 Marshall Rd,39.9528186,-75.26275179999999,1,1:45 AM
2030813,2021-06-10,100 block of W Hansberry St,40.0294348,-75.1688284,1,12:30 AM
2030895,2021-06-10,4300 block of Willoughby Lane,33.72549660000001,-78.86211949999999,2,8:15 PM
2030915,2021-06-10,1203 7th St,42.2550491,-89.0813347,1,7:30 AM
2030953,2021-06-10,2758 Hammaker St,41.12846529999999,-80.6770841,1,1:30 PM
2030964,2021-06-10,Appling Ct,32.8575163,-83.6048872,1,9:30 AM
2031007,2021-06-10,1000 block of N Pierce St,30.2462864,-92.0177346,1,4:00 PM
2031056,2021-06-10,1100 block of Cornell Ave,46.5852318,-120.5146669,1,6:30 PM
2031066,2021-06-10,294 Hambric Rd,33.8256276,-87.16178649999999,1,8:30 PM
2031068,2021-06-10,1400 block of N Broadway Ave,37.2239222,-93.3027775,1,4:00 PM
2031080,2021-06-10,Laurel Ave and N 33rd St,41.3121211,-95.9615308,1,2:19 AM
2031108,2021-06-10,1500 block of N Commerce St,26.2072708,-97.7071343,1,4:00 PM
2031160,2021-06-10,3000 US 31 S,32.6968635,-86.4918517,1,1:40 PM
2031193,2021-06-10,1045 Ellis Ave,32.303947,-90.2281671,1,9:45 AM
2031214,2021-06-10,1916 14th Ave N,33.5296273,-86.8172852,1,1:30 AM
2031251,2021-06-10,300 block of 23rd Ave S,47.6003111,-122.3022456,1,8:30 PM
2031297,2021-06-10,5848 N 64th St,43.1242021,-87.9907142,1,3:30 PM
2031351,2021-06-10,Waters Ave and Anderson Rd,28.0255298,-82.5374878,1,8:30 PM
2031386,2021-06-10,9000 block of Bunny Run Dr,29.8896842,-95.4181971,1,10:25 PM
2031548,2021-06-10,9200 block of Mandale St,33.8997112,-118.1386844,1,7:00 PM
2031569,2021-06-10,1500 block of Waterside Dr,29.5503692,-95.0642914,1,11:00 PM
2031595,2021-06-10,313 Vancouver Dr,35.0718976,-78.9498113,1,6:30 PM
2031614,2021-06-10,Whitley St,35.4819107,-77.5878413,1,7:12 PM
2031715,2021-06-10,36880 Morrison Rd,39.7004219,-105.0481458,2,5:40 PM
2031755,2021-06-10,N Hollywood St and Hunter Ave,35.1695094,-89.975556,1,10:50 PM
2031779,2021-06-10,300 block of Grider St,42.9227339,-78.8293916,1,11:15 PM
2031884,2021-06-10,100 block of Seymour Ave,40.7220277,-74.2022681,1,12:15 PM
2031995,2021-06-10,Market St and S 53rd St,39.9601996,-75.2268595,1,11:08 PM
2032092,2021-06-10,South St,35.0081,-90.7898,1,N/A
2032175,2021-06-10,2200 block of S Hazel St,34.2073928,-92.0258147,1,9:08 PM
2032180,2021-06-10,2534 N Foster Dr,30.4709826,-91.1398219,1,11:16 PM
2033030,2021-06-10,1300 block of Valley Ct,30.5872471,-90.1905583,1,7:00 PM
2037142,2021-06-10,100 block of Patrick St SE,38.8863652,-77.2473313,1,1:54 PM
2031941,2021-06-11,187-10 Quencer Rd,40.6959547,-73.7684014,1,11:00 PM
2032918,2021-06-11,4032 E Southcross,29.37416189999999,-98.4147926,1,10:00 PM
2033182,2021-06-11,2000 block of W Lawry Ave,36.1988279,-115.1675863,1,9:30 PM
2031264,2021-06-11,12200 block of S Union Ave,41.6723807,-87.6393228,1,N/A
2031321,2021-06-11,4502 Sunnyview Dr,35.4199162,-97.4371214,1,4:30 AM
2031377,2021-06-11,201 W Bay St,32.0815195,-81.0941276,1,3:20 AM
2031382,2021-06-11,12601 S Green Dr,29.6202565,-95.2156986,1,12:30 AM
2031438,2021-06-11,1741 E 172nd St,40.8326935,-73.8691705,1,4:00 AM
2031443,2021-06-11,Miller Ave and Fulton St,40.6779081,-73.8925849,1,5:15 AM
2031448,2021-06-11,1691 W Lake Ct NW,33.7596174,-84.44330699999999,1,2:50 AM
2031508,2021-06-11,1201 W Broadway Ave,44.998771,-93.2965207,1,12:30 PM
2031558,2021-06-11,2320 Capuano Rd,34.6347701,-79.02267420000001,1,4:43 AM
2031619,2021-06-11,4600 block of Hillside Rd SE,38.8767107,-76.93388689999999,1,1:39 PM
2031624,2021-06-11,1625 Franklin St NE,38.92532,-76.98181269999999,1,1:15 PM
2031684,2021-06-11,1975 W Ridge Rd,41.5479938,-87.3593202,1,1:15 PM
2031726,2021-06-11,7600 block of S Exchange Ave,41.7569058,-87.5582462,1,4:45 AM
2031729,2021-06-11,900 block of S Independence Blvd,41.86988540000001,-87.720253,1,2:05 PM
2031749,2021-06-11,Airways Blvd and Lamar Ave,35.1053214,-89.9856574,2,1:30 AM
2031752,2021-06-11,3712 Orchi Rd,35.1770634,-89.9352679,1,2:11 AM
2031757,2021-06-11,Crimmins Ave and E 141st St,40.8084763,-73.91543759999999,1,4:00 PM
2031769,2021-06-11,100 block of St. Monica Place,30.119775,-92.0197206,2,10:00 AM
2031801,2021-06-11,9808 16th Ave SW,47.5151324,-122.3548023,2,3:50 PM
2031815,2021-06-11,500 block of Fountain Lake Dr,36.848046600000004,-75.9956493,1,1:00 AM
2031822,2021-06-11,440 Mariners Way,36.9392246,-76.2489982,1,4:00 AM
2031844,2021-06-11,5500 block of Arch St,39.962386,-75.2311442,2,2:00 PM
2031896,2021-06-11,4723 S Rockwell St,41.8076264,-87.689064,1,8:50 PM
2031947,2021-06-11,719 W 6th St,39.0280464,-96.8418419,1,4:00 PM
2031956,2021-06-11,1555 W Valencia Rd,32.1332333,-110.9981186,1,4:30 PM
2031976,2021-06-11,200 block of Avery St,32.0744384,-81.0837148,2,9:00 PM
2032095,2021-06-11,5450 N Federal Blvd,39.7958678,-105.0247241,1,4:15 PM
2032127,2021-06-11,2300 block of Curtis St,39.7536651,-104.9860258,1,1:00 AM
2032133,2021-06-11,S Fraser Ct and S Fraser St,39.6414401,-104.8136494,1,10:20 PM
2032184,2021-06-11,3700 block of Westbank Expy,29.8956353,-90.0879156,1,11:00 PM
2032190,2021-06-11,Fielding Ave,32.2609927,-90.2132114,1,3:30 AM
2032195,2021-06-11,Bethel Rd,33.3504029,-88.8189649,1,N/A
2032308,2021-06-11,218 Pennsylvania St,29.7372143,-95.2582085,1,5:45 PM
2032310,2021-06-11,4123 Todd Ln,30.2093058,-97.7376388,1,10:12 PM
2032313,2021-06-11,24900 block of Acadia Park Cir,29.8069128,-95.8015921,2,9:15 PM
2032518,2021-06-11,Spruce Rd,27.9668841,-81.7637165,1,5:49 AM
2032580,2021-06-11,844 E. Devonshire St,36.0667293,-80.2201712,1,9:59 PM
2032618,2021-06-11,205 Bill Wigington Pkwy,34.4680073,-84.4627144,1,3:00 PM
2032664,2021-06-11,4200 block of Grand Ave,38.243437,-85.8228682,1,10:30 PM
2032703,2021-06-11,2887 Shady Vista Dr,35.204197,-89.97741800000001,2,10:00 PM
2032715,2021-06-11,3900 block of Preston Taylor Pl,36.1606166,-86.8352301,1,3:30 PM
2032726,2021-06-11,10700 block of Hickory Ridge Rd,39.2120494,-76.8811941,1,9:34 PM
2032819,2021-06-11,965 Bucksport Rd,33.6701678,-79.10741820000001,1,N/A
2032879,2021-06-11,1528 Bruce St,36.0795309,-80.2272516,1,5:00 PM
2032901,2021-06-11,600 block of Park Ave,35.9485145,-77.78504649999999,1,10:00 PM
2032935,2021-06-11,7700 block of PA-44,41.0748055,-76.8505378,1,4:00 PM
2032999,2021-06-11,6200 block of S Douglas Ave,35.4042808,-97.5346962,1,11:55 PM
2033242,2021-06-11,9200 block of Belvedere Rd,26.6910396,-80.1944371,1,11:19 PM
2033244,2021-06-11,500 block of Kirk Rd,26.6699431,-80.1040886,1,11:29 PM
2033619,2021-06-11,190 Roxbury Ct,33.945103,-80.347143,1,8:15 PM
2034514,2021-06-11,2900 block of N New Haven Ave,36.1960055,-95.9336001,1,11:15 PM
2036304,2021-06-11,4200 block of N Franklin St,40.0157662,-75.13965929999999,1,12:30 AM
2036806,2021-06-11,15000 block of Drake St,42.1990092,-83.20680589999999,2,9:00 PM
2038140,2021-06-11,115 Ave G,33.5172635,-90.172999,1,N/A
2032203,2021-06-12,7500 block of S Prairie Ave,41.758133,-87.618022,1,2:00 AM
2032220,2021-06-12,400 block of E 6th St,30.2673917,-97.7390638,1,1:24 AM
2032354,2021-06-12,1301 N Water St,43.047334,-87.911486,1,1:40 AM
2032379,2021-06-12,4720 N 37th St,43.1030814,-87.9588022,1,5:45 AM
2032409,2021-06-12,Avenue St John and Fox St,40.8136986,-73.90183329999999,1,6:00 AM
2032434,2021-06-12,E 166th St and Prospect Ave,40.8257125,-73.8991206,1,2:40 PM
2032475,2021-06-12,12801 W Sunrise Blvd,26.1518472,-80.32184869999999,1,N/A
2032486,2021-06-12,8805 Buckeye Rd,41.4864635,-81.6247813,3,2:21 AM
2032497,2021-06-12,Schutt Rd and Ave A,41.4427239,-74.3884856,1,3:00 PM
2032527,2021-06-12,E 105th St and Somerset Ave,41.5278116,-81.6155404,1,12:52 AM
2032533,2021-06-12,2200 block of E 79th St,41.4987328,-81.6337114,1,1:11 AM
2032567,2021-06-12,1619 Lake Ave,30.424083,-84.3097054,1,4:00 AM
2032666,2021-06-12,1200 block of W Hill St,38.22727260000001,-85.7757446,1,1:45 PM
2032710,2021-06-12,3733 Jackson Ave,35.1784384,-89.9363626,1,5:00 AM
